id,value
PLANTAE.TRACHEOPHYTA.PSILOTOPSIDA.PSILOTALES.PSILOTACEAE.Psilotum,-1.0
PLANTAE.TRACHEOPHYTA.GNETOPSIDA,3.0
PLANTAE.TRACHEOPHYTA.GNETOPSIDA.EPHEDRALES,3.0
PLANTAE.TRACHEOPHYTA.GNETOPSIDA.EPHEDRALES.EPHEDRACEAE,3.0
PLANTAE.TRACHEOPHYTA.GNETOPSIDA.EPHEDRALES.EPHEDRACEAE.Ephedra,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA,2.444
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES,2.197
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.ALLIACEAE,2.648
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.ALLIACEAE.Allium,2.648
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.AMARYLLIDACEAE,2.227
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.AMARYLLIDACEAE.Leucojum,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.AMARYLLIDACEAE.Narcissus,2.5
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.AMARYLLIDACEAE.Sternbergia,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.AMARYLLIDACEAE.Acis,0.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.AMARYLLIDACEAE.Galanthus,1.4
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.ASPARAGACEAE,2.2
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.ASPARAGACEAE.Asparagus,2.2
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.COLCHICACEAE,1.714
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.COLCHICACEAE.Colchicum,2.5
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.COLCHICACEAE.Androcymbium,0.667
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.CONVALLARIACEAE,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.CONVALLARIACEAE.Convallaria,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.LILIALES.CONVALLARIACEAE.Polygonatum,3.0
