id,value
ANIMALIA.CHORDATA.ACTINOPTERYGII.BELONIFORMES.SCOMBERESOCIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.BERYCIFORMES,2.333
ANIMALIA.CHORDATA.ACTINOPTERYGII.BERYCIFORMES.ANOPLOGASTRIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.BERYCIFORMES.BERYCIDAE,2.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.BERYCIFORMES.DIRETMIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.BERYCIFORMES.TRACHICHTHYIDAE,2.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.GOBIESOCIFORMES,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.GOBIESOCIFORMES.GOBIESOCIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LAMPRIFORMES,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LAMPRIFORMES.LAMPRIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LAMPRIFORMES.LOPHOTIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LAMPRIFORMES.REGALECIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LAMPRIFORMES.TRACHIPTERIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LOPHIIFORMES,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LOPHIIFORMES.ANTENNARIIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LOPHIIFORMES.CERATIIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LOPHIIFORMES.CHAUNACIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LOPHIIFORMES.GIGANTACTINIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LOPHIIFORMES.HIMANTOLOPHIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LOPHIIFORMES.LINOPHRYNIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LOPHIIFORMES.LOPHIIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LOPHIIFORMES.MELANOCETIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.LOPHIIFORMES.ONEIRODIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.MYCTOPHIFORMES,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.MYCTOPHIFORMES.MYCTOPHIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.MYCTOPHIFORMES.NEOSCOPELIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.NOTACANTHIFORMES,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.NOTACANTHIFORMES.HALOSAURIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.NOTACANTHIFORMES.NOTACANTHIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.OPHIDIIFORMES,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.OPHIDIIFORMES.APHYONIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.OPHIDIIFORMES.BYTHITIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.OPHIDIIFORMES.CARAPIDAE,3.0
ANIMALIA.CHORDATA.ACTINOPTERYGII.OPHIDIIFORMES.OPHIDIIDAE,3.0
