id,value
ANIMALIA.TRACHEOPHYTA.CONIFEROPSIDA,0
ANIMALIA.EQUISETOPHYTA,0
ANIMALIA.EQUISETOPHYTA.AMPHIBIA,0
ANIMALIA.EQUISETOPHYTA.REPTILIA,0
ANIMALIA.EQUISETOPHYTA.INSECTA,0
ANIMALIA.EQUISETOPHYTA.AVES,0
ANIMALIA.EQUISETOPHYTA.ACTINOPTERYGII,0
ANIMALIA.EQUISETOPHYTA.CEPHALASPIDOMORPHI,0
ANIMALIA.EQUISETOPHYTA.BIVALVIA,0
ANIMALIA.EQUISETOPHYTA.GASTROPODA,0
ANIMALIA.EQUISETOPHYTA.EQUISETOPSIDA,0
ANIMALIA.EQUISETOPHYTA.ISOETOPSIDA,0
ANIMALIA.EQUISETOPHYTA.LYCOPODIOPSIDA,0
ANIMALIA.EQUISETOPHYTA.POLYPODIOPSIDA,0
ANIMALIA.EQUISETOPHYTA.PSILOTOPSIDA,0
ANIMALIA.EQUISETOPHYTA.MAMMALIA,0
ANIMALIA.EQUISETOPHYTA.CHONDRICHTHYES,0
ANIMALIA.EQUISETOPHYTA.MYXINI,0
ANIMALIA.EQUISETOPHYTA.GNETOPSIDA,0
ANIMALIA.EQUISETOPHYTA.LILIOPSIDA,0
ANIMALIA.EQUISETOPHYTA.MAGNOLIOPSIDA,0
ANIMALIA.EQUISETOPHYTA.PINOPSIDA,0
ANIMALIA.EQUISETOPHYTA.OPHIOGLOSSOPSIDA,0
ANIMALIA.EQUISETOPHYTA.CONIFEROPSIDA,0
ANIMALIA.LYCOPODIOPHYTA,0
ANIMALIA.LYCOPODIOPHYTA.AMPHIBIA,0
ANIMALIA.LYCOPODIOPHYTA.REPTILIA,0
ANIMALIA.LYCOPODIOPHYTA.INSECTA,0
ANIMALIA.LYCOPODIOPHYTA.AVES,0
ANIMALIA.LYCOPODIOPHYTA.ACTINOPTERYGII,0
ANIMALIA.LYCOPODIOPHYTA.CEPHALASPIDOMORPHI,0
ANIMALIA.LYCOPODIOPHYTA.BIVALVIA,0
ANIMALIA.LYCOPODIOPHYTA.GASTROPODA,0
ANIMALIA.LYCOPODIOPHYTA.EQUISETOPSIDA,0
ANIMALIA.LYCOPODIOPHYTA.ISOETOPSIDA,0
ANIMALIA.LYCOPODIOPHYTA.LYCOPODIOPSIDA,0
ANIMALIA.LYCOPODIOPHYTA.POLYPODIOPSIDA,0
ANIMALIA.LYCOPODIOPHYTA.PSILOTOPSIDA,0
ANIMALIA.LYCOPODIOPHYTA.MAMMALIA,0
ANIMALIA.LYCOPODIOPHYTA.CHONDRICHTHYES,0
ANIMALIA.LYCOPODIOPHYTA.MYXINI,0
ANIMALIA.LYCOPODIOPHYTA.GNETOPSIDA,0
ANIMALIA.LYCOPODIOPHYTA.LILIOPSIDA,0
ANIMALIA.LYCOPODIOPHYTA.MAGNOLIOPSIDA,0
ANIMALIA.LYCOPODIOPHYTA.PINOPSIDA,0
ANIMALIA.LYCOPODIOPHYTA.OPHIOGLOSSOPSIDA,0
ANIMALIA.LYCOPODIOPHYTA.CONIFEROPSIDA,0
ANIMALIA.POLYPODIOPHYTA,0
ANIMALIA.POLYPODIOPHYTA.AMPHIBIA,0
ANIMALIA.POLYPODIOPHYTA.REPTILIA,0
ANIMALIA.POLYPODIOPHYTA.INSECTA,0
ANIMALIA.POLYPODIOPHYTA.AVES,0
ANIMALIA.POLYPODIOPHYTA.ACTINOPTERYGII,0
ANIMALIA.POLYPODIOPHYTA.CEPHALASPIDOMORPHI,0
ANIMALIA.POLYPODIOPHYTA.BIVALVIA,0
ANIMALIA.POLYPODIOPHYTA.GASTROPODA,0
ANIMALIA.POLYPODIOPHYTA.EQUISETOPSIDA,0
ANIMALIA.POLYPODIOPHYTA.ISOETOPSIDA,0
ANIMALIA.POLYPODIOPHYTA.LYCOPODIOPSIDA,0
ANIMALIA.POLYPODIOPHYTA.POLYPODIOPSIDA,0
ANIMALIA.POLYPODIOPHYTA.PSILOTOPSIDA,0
ANIMALIA.POLYPODIOPHYTA.MAMMALIA,0
ANIMALIA.POLYPODIOPHYTA.CHONDRICHTHYES,0
ANIMALIA.POLYPODIOPHYTA.MYXINI,0
ANIMALIA.POLYPODIOPHYTA.GNETOPSIDA,0
ANIMALIA.POLYPODIOPHYTA.LILIOPSIDA,0
ANIMALIA.POLYPODIOPHYTA.MAGNOLIOPSIDA,0
ANIMALIA.POLYPODIOPHYTA.PINOPSIDA,0
ANIMALIA.POLYPODIOPHYTA.OPHIOGLOSSOPSIDA,0
ANIMALIA.POLYPODIOPHYTA.CONIFEROPSIDA,0
PLANTAE,0
PLANTAE.CHORDATA,0
PLANTAE.CHORDATA.AMPHIBIA,0
PLANTAE.CHORDATA.REPTILIA,0
PLANTAE.CHORDATA.INSECTA,0
PLANTAE.CHORDATA.AVES,0
PLANTAE.CHORDATA.ACTINOPTERYGII,0
PLANTAE.CHORDATA.CEPHALASPIDOMORPHI,0
PLANTAE.CHORDATA.BIVALVIA,0
PLANTAE.CHORDATA.GASTROPODA,0
PLANTAE.CHORDATA.EQUISETOPSIDA,0
PLANTAE.CHORDATA.ISOETOPSIDA,0
PLANTAE.CHORDATA.LYCOPODIOPSIDA,0
PLANTAE.CHORDATA.POLYPODIOPSIDA,0
PLANTAE.CHORDATA.PSILOTOPSIDA,0
PLANTAE.CHORDATA.MAMMALIA,0
PLANTAE.CHORDATA.CHONDRICHTHYES,0
PLANTAE.CHORDATA.MYXINI,0
PLANTAE.CHORDATA.GNETOPSIDA,0
PLANTAE.CHORDATA.LILIOPSIDA,0
PLANTAE.CHORDATA.MAGNOLIOPSIDA,0
PLANTAE.CHORDATA.PINOPSIDA,0
PLANTAE.CHORDATA.OPHIOGLOSSOPSIDA,0
PLANTAE.CHORDATA.CONIFEROPSIDA,0
PLANTAE.ARTHROPODA,0
PLANTAE.ARTHROPODA.AMPHIBIA,0
PLANTAE.ARTHROPODA.REPTILIA,0
PLANTAE.ARTHROPODA.INSECTA,0
PLANTAE.ARTHROPODA.AVES,0
PLANTAE.ARTHROPODA.ACTINOPTERYGII,0
PLANTAE.ARTHROPODA.CEPHALASPIDOMORPHI,0
PLANTAE.ARTHROPODA.BIVALVIA,0
PLANTAE.ARTHROPODA.GASTROPODA,0
PLANTAE.ARTHROPODA.EQUISETOPSIDA,0
PLANTAE.ARTHROPODA.ISOETOPSIDA,0
PLANTAE.ARTHROPODA.LYCOPODIOPSIDA,0
PLANTAE.ARTHROPODA.POLYPODIOPSIDA,0
PLANTAE.ARTHROPODA.PSILOTOPSIDA,0
PLANTAE.ARTHROPODA.MAMMALIA,0
PLANTAE.ARTHROPODA.CHONDRICHTHYES,0
PLANTAE.ARTHROPODA.MYXINI,0
PLANTAE.ARTHROPODA.GNETOPSIDA,0
PLANTAE.ARTHROPODA.LILIOPSIDA,0
PLANTAE.ARTHROPODA.MAGNOLIOPSIDA,0
PLANTAE.ARTHROPODA.PINOPSIDA,0
PLANTAE.ARTHROPODA.OPHIOGLOSSOPSIDA,0
PLANTAE.ARTHROPODA.CONIFEROPSIDA,0
PLANTAE.MOLLUSCA,0
PLANTAE.MOLLUSCA.AMPHIBIA,0
PLANTAE.MOLLUSCA.REPTILIA,0
PLANTAE.MOLLUSCA.INSECTA,0
PLANTAE.MOLLUSCA.AVES,0
PLANTAE.MOLLUSCA.ACTINOPTERYGII,0
PLANTAE.MOLLUSCA.CEPHALASPIDOMORPHI,0
PLANTAE.MOLLUSCA.BIVALVIA,0
PLANTAE.MOLLUSCA.GASTROPODA,0
PLANTAE.MOLLUSCA.EQUISETOPSIDA,0
PLANTAE.MOLLUSCA.ISOETOPSIDA,0
PLANTAE.MOLLUSCA.LYCOPODIOPSIDA,0
PLANTAE.MOLLUSCA.POLYPODIOPSIDA,0
PLANTAE.MOLLUSCA.PSILOTOPSIDA,0
PLANTAE.MOLLUSCA.MAMMALIA,0
PLANTAE.MOLLUSCA.CHONDRICHTHYES,0
PLANTAE.MOLLUSCA.MYXINI,0
PLANTAE.MOLLUSCA.GNETOPSIDA,0
PLANTAE.MOLLUSCA.LILIOPSIDA,0
PLANTAE.MOLLUSCA.MAGNOLIOPSIDA,0
PLANTAE.MOLLUSCA.PINOPSIDA,0
PLANTAE.MOLLUSCA.OPHIOGLOSSOPSIDA,0
PLANTAE.MOLLUSCA.CONIFEROPSIDA,0
PLANTAE.TRACHEOPHYTA,0
PLANTAE.TRACHEOPHYTA.AMPHIBIA,0
PLANTAE.TRACHEOPHYTA.REPTILIA,0
PLANTAE.TRACHEOPHYTA.INSECTA,0
PLANTAE.TRACHEOPHYTA.AVES,0
PLANTAE.TRACHEOPHYTA.ACTINOPTERYGII,0
PLANTAE.TRACHEOPHYTA.CEPHALASPIDOMORPHI,0
PLANTAE.TRACHEOPHYTA.BIVALVIA,0
PLANTAE.TRACHEOPHYTA.GASTROPODA,0
PLANTAE.TRACHEOPHYTA.EQUISETOPSIDA,0
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA,0
PLANTAE.TRACHEOPHYTA.LYCOPODIOPSIDA,0
PLANTAE.TRACHEOPHYTA.POLYPODIOPSIDA,0
PLANTAE.TRACHEOPHYTA.PSILOTOPSIDA,0
PLANTAE.TRACHEOPHYTA.MAMMALIA,0
PLANTAE.TRACHEOPHYTA.CHONDRICHTHYES,0
PLANTAE.TRACHEOPHYTA.MYXINI,0
PLANTAE.TRACHEOPHYTA.GNETOPSIDA,0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA,0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA,0
PLANTAE.TRACHEOPHYTA.PINOPSIDA,0
PLANTAE.TRACHEOPHYTA.OPHIOGLOSSOPSIDA,0
PLANTAE.TRACHEOPHYTA.CONIFEROPSIDA,0
PLANTAE.EQUISETOPHYTA,0
PLANTAE.EQUISETOPHYTA.AMPHIBIA,0
PLANTAE.EQUISETOPHYTA.REPTILIA,0
PLANTAE.EQUISETOPHYTA.INSECTA,0
PLANTAE.EQUISETOPHYTA.AVES,0
PLANTAE.EQUISETOPHYTA.ACTINOPTERYGII,0
PLANTAE.EQUISETOPHYTA.CEPHALASPIDOMORPHI,0
PLANTAE.EQUISETOPHYTA.BIVALVIA,0
PLANTAE.EQUISETOPHYTA.GASTROPODA,0
PLANTAE.EQUISETOPHYTA.EQUISETOPSIDA,0
PLANTAE.EQUISETOPHYTA.ISOETOPSIDA,0
PLANTAE.EQUISETOPHYTA.LYCOPODIOPSIDA,0
PLANTAE.EQUISETOPHYTA.POLYPODIOPSIDA,0
PLANTAE.EQUISETOPHYTA.PSILOTOPSIDA,0
PLANTAE.EQUISETOPHYTA.MAMMALIA,0
PLANTAE.EQUISETOPHYTA.CHONDRICHTHYES,0
PLANTAE.EQUISETOPHYTA.MYXINI,0
PLANTAE.EQUISETOPHYTA.GNETOPSIDA,0
PLANTAE.EQUISETOPHYTA.LILIOPSIDA,0
PLANTAE.EQUISETOPHYTA.MAGNOLIOPSIDA,0
PLANTAE.EQUISETOPHYTA.PINOPSIDA,0
PLANTAE.EQUISETOPHYTA.OPHIOGLOSSOPSIDA,0
PLANTAE.EQUISETOPHYTA.CONIFEROPSIDA,0
PLANTAE.LYCOPODIOPHYTA,0
PLANTAE.LYCOPODIOPHYTA.AMPHIBIA,0
PLANTAE.LYCOPODIOPHYTA.REPTILIA,0
PLANTAE.LYCOPODIOPHYTA.INSECTA,0
PLANTAE.LYCOPODIOPHYTA.AVES,0
PLANTAE.LYCOPODIOPHYTA.ACTINOPTERYGII,0
PLANTAE.LYCOPODIOPHYTA.CEPHALASPIDOMORPHI,0
PLANTAE.LYCOPODIOPHYTA.BIVALVIA,0
PLANTAE.LYCOPODIOPHYTA.GASTROPODA,0
PLANTAE.LYCOPODIOPHYTA.EQUISETOPSIDA,0
PLANTAE.LYCOPODIOPHYTA.ISOETOPSIDA,0
PLANTAE.LYCOPODIOPHYTA.LYCOPODIOPSIDA,0
PLANTAE.LYCOPODIOPHYTA.POLYPODIOPSIDA,0
PLANTAE.LYCOPODIOPHYTA.PSILOTOPSIDA,0
PLANTAE.LYCOPODIOPHYTA.MAMMALIA,0
PLANTAE.LYCOPODIOPHYTA.CHONDRICHTHYES,0
PLANTAE.LYCOPODIOPHYTA.MYXINI,0
PLANTAE.LYCOPODIOPHYTA.GNETOPSIDA,0
PLANTAE.LYCOPODIOPHYTA.LILIOPSIDA,0
PLANTAE.LYCOPODIOPHYTA.MAGNOLIOPSIDA,0
PLANTAE.LYCOPODIOPHYTA.PINOPSIDA,0
PLANTAE.LYCOPODIOPHYTA.OPHIOGLOSSOPSIDA,0
PLANTAE.LYCOPODIOPHYTA.CONIFEROPSIDA,0
PLANTAE.POLYPODIOPHYTA,0
PLANTAE.POLYPODIOPHYTA.AMPHIBIA,0
PLANTAE.POLYPODIOPHYTA.REPTILIA,0
PLANTAE.POLYPODIOPHYTA.INSECTA,0
PLANTAE.POLYPODIOPHYTA.AVES,0
PLANTAE.POLYPODIOPHYTA.ACTINOPTERYGII,0
PLANTAE.POLYPODIOPHYTA.CEPHALASPIDOMORPHI,0
PLANTAE.POLYPODIOPHYTA.BIVALVIA,0
PLANTAE.POLYPODIOPHYTA.GASTROPODA,0
PLANTAE.POLYPODIOPHYTA.EQUISETOPSIDA,0
PLANTAE.POLYPODIOPHYTA.ISOETOPSIDA,0
PLANTAE.POLYPODIOPHYTA.LYCOPODIOPSIDA,0
PLANTAE.POLYPODIOPHYTA.POLYPODIOPSIDA,0
PLANTAE.POLYPODIOPHYTA.PSILOTOPSIDA,0
PLANTAE.POLYPODIOPHYTA.MAMMALIA,0
PLANTAE.POLYPODIOPHYTA.CHONDRICHTHYES,0
PLANTAE.POLYPODIOPHYTA.MYXINI,0
PLANTAE.POLYPODIOPHYTA.GNETOPSIDA,0
PLANTAE.POLYPODIOPHYTA.LILIOPSIDA,0
PLANTAE.POLYPODIOPHYTA.MAGNOLIOPSIDA,0
PLANTAE.POLYPODIOPHYTA.PINOPSIDA,0
PLANTAE.POLYPODIOPHYTA.OPHIOGLOSSOPSIDA,0
PLANTAE.POLYPODIOPHYTA.CONIFEROPSIDA,0
